project_name,district,market_segment,tenure,lease_start_year,transaction_count,median_psf,avg_psf_5yr_ago,appreciation_1yr,appreciation_3yr,appreciation_5yr,annualized_appreciation,resale_annualized_appreciation,new_sale_proportion,has_new_launch_bias,appreciation_momentum,data_coverage,source,updated
VIBES@UPPER SERANGOON,D19,Outside Central Region,Freehold,,18,1699.0,1462.5,0.20642878207017823,10.936989879203395,16.170940170940163,3.0432388191459436,3.0432388191459436,0.0,False,-0.567,5yr,ura_5yr_cagr,2026-06-07
NAUNG RESIDENCE,D19,Outside Central Region,999 yrs lease commencing from 1883,1883,17,1516.5,,0.5970149253731405,3.8343033207805632,,,0.22379849020135456,0.0,False,-0.136,3yr,ura_data,2026-06-07
PARKWOOD RESIDENCES,D19,Outside Central Region,99 yrs lease commencing from 2018,2018,17,,1491.0,,,,,,1.0,True,,none,ura_data,2026-06-07
PRESTO@UPPER SERANGOON,D19,Outside Central Region,Freehold,,17,1727.0,1242.0,12.070084360804678,16.92620176032498,39.04991948470209,8.590713185909182,8.590713185909182,0.0,False,0.696,5yr,ura_5yr_cagr,2026-06-07
CASA ROSA,D19,Outside Central Region,99 yrs lease commencing from 1998,1998,16,1381.0,988.0,14.510779436152577,30.838465182378027,39.77732793522266,6.926991283608452,6.926991283608452,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
SPAZIO @ KOVAN,D19,Outside Central Region,Freehold,,16,1660.0,1364.0,13.465481886534514,13.156100886162235,21.700879765395896,5.0324338978643635,5.0324338978643635,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
THE BENTLY RESIDENCES@KOVAN,D19,Outside Central Region,Freehold,,16,1291.0,1475.0,-22.856289214221693,-21.993957703927492,-12.474576271186443,-2.6296245978127186,-2.6296245978127186,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
THE VUE,D19,Outside Central Region,Freehold,,16,1575.0,1394.0,-1.6853932584269704,-3.904820012202559,12.984218077474896,2.47160932082493,2.47160932082493,0.0,False,-0.831,5yr,ura_5yr_cagr,2026-06-07
FORTUNE PARK,D19,Outside Central Region,Freehold,,15,1339.0,,9.306122448979593,9.754098360655728,,,3.5057506201801925,0.0,False,1.0,3yr,ura_data,2026-06-07
RESIDENCES BOTANIQUE,D19,Outside Central Region,Freehold,,15,1597.5,1312.0,-0.8379888268156388,6.927710843373491,21.76067073170731,5.04533198468109,5.04533198468109,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
THE SUNNYDALE,D19,Outside Central Region,99 yrs lease commencing from 1997,1997,14,1380.0,1060.5,1.9955654101995624,20.94653812445224,30.127298444130133,6.805127644342579,6.805127644342579,0.0,False,-0.962,5yr,ura_5yr_cagr,2026-06-07
CHERRYHILL,D19,Outside Central Region,Freehold,,13,1749.0,1091.0,8.163265306122458,23.429781227946368,60.31164069660861,9.89881554985963,9.89881554985963,0.0,False,-0.347,5yr,ura_5yr_cagr,2026-06-07
D'ZIRE,D19,Outside Central Region,999 yrs lease commencing from 1875,1875,13,1472.0,1301.0,-4.35347628330085,8.714918759231916,13.143735588009232,2.500528036761507,2.500528036761507,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
STADIA,D19,Outside Central Region,Freehold,,13,1533.0,1290.5,4.713114754098369,2.4048096192384794,18.791166214645493,4.398927344352965,4.398927344352965,0.0,False,0.063,5yr,ura_5yr_cagr,2026-06-07
URBAN RESIDENCES,D19,Outside Central Region,Freehold,,13,1538.0,1246.0,2.807486631016043,7.4772886093640745,23.43499197431782,4.300804586341123,4.300804586341123,0.0,False,-0.299,5yr,ura_5yr_cagr,2026-06-07
TANGERINE GROVE,D19,Outside Central Region,Freehold,,12,1799.0,,5.389572349150562,18.005903574942607,,,6.969781242520745,0.0,False,-0.122,3yr,ura_data,2026-06-07
THE FLORENTINE,D19,Outside Central Region,947 yrs lease commencing from 1934,1934,12,1280.0,1024.0,-8.177905308464851,6.224066390041494,25.0,4.563955259127317,4.563955259127317,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
VIBES @ KOVAN,D19,Outside Central Region,Freehold,,12,1559.0,1363.0,22.46661429693637,3.006276841757516,14.380044020542915,3.415959289964099,3.415959289964099,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
EVANIA,D19,Outside Central Region,Freehold,,11,1563.5,1121.0,4.5120320855615015,18.178382464096753,39.47368421052631,6.880494531152914,6.880494531152914,0.0,False,-0.474,5yr,ura_5yr_cagr,2026-06-07
PARK RESIDENCES KOVAN,D19,Outside Central Region,Freehold,,11,1862.0,1802.0,-2.7168234064785746,3.3296337402885623,3.3296337402885623,0.8222122419952349,0.8222122419952349,0.0,False,-0.708,5yr,ura_5yr_cagr,2026-06-07
PRIMO RESIDENCES,D19,Outside Central Region,Freehold,,11,1308.0,1258.0,2.749410840534172,-11.50202976995941,3.974562798092207,0.9791651257039735,0.9791651257039735,0.0,False,0.354,5yr,ura_5yr_cagr,2026-06-07
CAMBIO SUITES,D19,Outside Central Region,Freehold,,10,1491.0,1182.5,11.685393258426968,-5.513307984790872,26.088794926004223,4.745481817813091,4.745481817813091,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
CHOON KIM HOUSE,D19,Outside Central Region,Freehold,,10,,,,,,,,0.0,False,,none,ura_data,2026-06-07
FIORENZA,D19,Outside Central Region,Freehold,,10,1504.0,1208.0,,16.95178849144634,24.50331125827814,5.631932587904265,5.631932587904265,0.0,False,0.004,5yr,ura_5yr_cagr,2026-06-07
GLASGOW RESIDENCE,D19,Outside Central Region,999 yrs lease commencing from 1886,1886,10,1491.0,1376.0,1.9487179487179596,41.7300380228137,8.357558139534893,1.61828051033166,1.61828051033166,0.0,False,0.066,5yr,ura_5yr_cagr,2026-06-07
THE YARDLEY,D19,Outside Central Region,Freehold,,10,2110.0,1441.0,20.056899004267414,28.6193233770192,46.42609299097848,7.925406947161329,7.925406947161329,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
3@SANDILANDS,D19,Outside Central Region,999 yrs lease commencing from 1886,1886,9,1298.0,1168.0,-1.0670731707317027,,11.130136986301364,2.1330661084485225,2.1330661084485225,0.0,False,-0.64,5yr,ura_5yr_cagr,2026-06-07
CHERRY GARDENS,D19,Outside Central Region,99 yrs lease commencing from 1996,1996,9,825.5,990.0,-36.40215716486903,1.2883435582822012,-16.61616161616162,-4.441247662550407,-4.441247662550407,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
D'HIRO@HILLSIDE,D19,Outside Central Region,999 yrs lease commencing from 1876,1876,9,1407.0,1143.0,9.836065573770503,19.035532994923866,23.0971128608924,4.243641358123207,4.243641358123207,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
D'PAVILION,D19,Outside Central Region,Freehold,,9,1493.5,1135.0,2.5051475634866094,5.0650721069293025,31.58590308370044,7.103174005820545,7.103174005820545,0.0,False,-0.92,5yr,ura_5yr_cagr,2026-06-07
HILBRE28,D19,Outside Central Region,999 yrs lease commencing from 1876,1876,9,1649.0,1452.0,,8.701384311140403,13.567493112947648,4.332115406075343,4.332115406075343,0.0,False,-0.286,5yr,ura_5yr_cagr,2026-06-07
ROSALIA PARK,D19,Outside Central Region,Freehold,,9,1265.5,817.0,5.54628857381152,6.658238516645598,54.89596083231334,11.560389848227604,11.560389848227604,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
SUITES @ KOVAN,D19,Outside Central Region,Freehold,,9,1790.0,1214.0,1.2157195363302176,10.086100861008607,47.446457990115334,8.075404296088484,8.075404296088484,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
21 RICHARDS,D19,Outside Central Region,Freehold,,8,1680.5,1687.0,12.108072048032014,6.428119062697912,-0.38529934795494825,-0.09646432774470526,-0.09646432774470526,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
SUMMER SCENT,D19,Outside Central Region,999 yrs lease commencing from 1883,1883,8,1230.0,1239.0,-5.1291939838025495,12.072892938496583,-0.7263922518159771,-0.1820948373761455,-0.1820948373761455,0.0,False,-0.989,5yr,ura_5yr_cagr,2026-06-07
THE SUNSHINE,D19,Outside Central Region,Freehold,,8,1589.0,1198.5,,12.376237623762387,32.582394659991664,7.30537205714854,7.30537205714854,0.0,False,-0.636,5yr,ura_5yr_cagr,2026-06-07
BAYOU RESIDENCE,D19,Outside Central Region,Freehold,,7,1446.0,917.0,2.991452991452981,32.417582417582416,57.688113413304244,9.53673495975389,9.53673495975389,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
GILLENIA,D19,Outside Central Region,999 yrs lease commencing from 1886,1886,7,1394.0,1057.0,3.2592592592592506,24.575513851653263,31.88268684957427,5.6908905537037535,5.6908905537037535,0.0,False,-0.486,5yr,ura_5yr_cagr,2026-06-07
HILLSIDE MANSIONS,D19,Outside Central Region,Freehold,,7,1453.0,1183.0,9.867674858223063,23.7649063032368,22.823330515638208,5.273780063321665,5.273780063321665,0.0,False,0.919,5yr,ura_5yr_cagr,2026-06-07
ISUITES @ TANI,D19,Outside Central Region,999 yrs lease commencing from 1883,1883,7,1554.0,1262.0,2.777777777777768,11.798561151079134,23.137876386687807,4.250544486085128,4.250544486085128,0.0,False,-0.295,5yr,ura_5yr_cagr,2026-06-07
ROSYTH VILLE,D19,Outside Central Region,999 yrs lease commencing from 1886,1886,7,1287.0,934.0,-5.193370165745859,18.617511520737317,37.79443254817987,6.621879563711275,6.621879563711275,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
GRAND REGALIA,D19,Outside Central Region,Freehold,,6,1075.0,814.0,,-7.127429805615549,32.06388206388206,5.719916604274844,5.719916604274844,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
ONE ROSYTH,D19,Outside Central Region,999 yrs lease commencing from 1886,1886,6,1622.0,987.5,17.281272595806207,39.64700817907878,64.25316455696202,13.20834367884447,13.20834367884447,0.0,False,0.815,5yr,ura_5yr_cagr,2026-06-07
SANCTUARY @ 813,D19,Outside Central Region,Freehold,,6,1474.0,1330.0,,11.793704967766395,10.82706766917294,2.0772986619066236,2.0772986619066236,0.0,False,0.371,5yr,ura_5yr_cagr,2026-06-07
3@PHILLIPS,D19,Outside Central Region,999 yrs lease commencing from 1886,1886,5,1249.0,,,-8.765522279035798,,,10.60336703381346,0.0,False,,3yr,ura_data,2026-06-07
8 EDEN GROVE,D19,Outside Central Region,Freehold,,5,1394.0,,2.688766114180474,11.967871485943782,,,5.802379953750525,0.0,False,-0.26,3yr,ura_data,2026-06-07
EDEN VIEW,D19,Outside Central Region,Freehold,,5,1159.0,1094.0,-20.887372013651873,23.429179978700752,5.9414990859232075,1.4533818724074,1.4533818724074,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
GOLDEN HEIGHTS,D19,Outside Central Region,Freehold,,5,1526.0,,-13.147410358565736,17.384615384615376,,,5.4881624251400085,0.0,False,-1.0,3yr,ura_data,2026-06-07
JANSEN 28,D19,Outside Central Region,999 yrs lease commencing from 1876,1876,5,1289.0,979.0,2.8320702034303924,17.824497257769643,31.664964249233908,5.6559708736373615,5.6559708736373615,0.0,False,-0.565,5yr,ura_5yr_cagr,2026-06-07
KOVANA,D19,Outside Central Region,Freehold,,5,1548.0,1195.0,16.522393677079418,54.800000000000004,29.539748953974886,6.684361607112499,6.684361607112499,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
MINT RESIDENCES @ JANSEN,D19,Outside Central Region,999 yrs lease commencing from 1878,1878,5,1338.0,929.0,,3.240740740740744,44.02583423035522,9.549424361747484,9.549424361747484,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
PALM HAVEN,D19,Outside Central Region,999 yrs lease commencing from 1876,1876,5,1461.0,,6.254545454545446,,,,3.0798454861790336,0.0,False,,1yr,ura_data,2026-06-07
PRESTIGE POINT,D19,Outside Central Region,Freehold,,5,1508.0,,0.06635700066357497,-9.88945324170899,,,-5.073424817761907,0.0,False,0.673,3yr,ura_data,2026-06-07
SIMON PLAZA,D19,Outside Central Region,Freehold,,5,1456.5,1041.0,10.090702947845799,20.074196207749374,39.913544668587896,6.94782380531398,6.94782380531398,0.0,False,0.629,5yr,ura_5yr_cagr,2026-06-07
THE MORNING GLORY,D19,Outside Central Region,Freehold,,5,1471.0,1123.0,,11.355034065102188,30.98842386464826,9.415195032713974,9.415195032713974,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
TREASURE GARDENS,D19,Outside Central Region,Freehold,,5,1219.0,,,-6.013878180416343,,,11.643238393270394,0.0,False,,3yr,ura_data,2026-06-07
WEMBLY RESIDENCES,D19,Outside Central Region,Freehold,,5,1401.0,,-4.106776180698157,11.323003575685341,,,4.296949968889452,0.0,False,-1.0,3yr,ura_data,2026-06-07
CHUAN PARK (DEMOLISHED),D19,Outside Central Region,99 yrs lease commencing from 1980,1980,4,,1003.0,,,,,,0.0,False,,none,ura_data,2026-06-07
EDEN CREST,D19,Outside Central Region,Freehold,,4,1445.0,1311.0,28.67319679430098,,10.221205186880233,1.9654478516919482,,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
FRAGRANT GARDENS,D19,Outside Central Region,Freehold,,4,1315.0,,2.654176424668231,,,,,0.0,False,,1yr,ura_data,2026-06-07
HARMONY @ 1A,D19,Outside Central Region,Freehold,,4,,1220.0,,,,,,0.0,False,,none,ura_data,2026-06-07
KOVAN CREST,D19,Outside Central Region,Freehold,,4,1363.0,,,6.484375000000009,,,,0.0,False,,3yr,ura_data,2026-06-07
ONEROBEY,D19,Outside Central Region,999 yrs lease commencing from 1875,1875,4,1329.0,,,-11.517976031957389,,,,0.0,False,,3yr,ura_data,2026-06-07
PIN MANSIONS,D19,Outside Central Region,Freehold,,4,1485.0,1218.5,3.556485355648542,,21.87115305703735,4.035170683691103,,0.0,False,-0.096,5yr,ura_5yr_cagr,2026-06-07
SUNSHINE LODGE,D19,Outside Central Region,Freehold,,4,1221.0,,-0.08183306055646877,17.743490838958543,,,,0.0,False,-1.0,3yr,ura_data,2026-06-07
THE COURTYARD,D19,Outside Central Region,Freehold,,4,1453.0,1126.0,,15.043547110055421,29.04085257548845,8.87021349992807,,0.0,False,-0.771,5yr,ura_5yr_cagr,2026-06-07
VINA LODGE,D19,Outside Central Region,Freehold,,4,1122.0,,1.2635379061371799,8.720930232558132,,,,0.0,False,-0.329,3yr,ura_data,2026-06-07
57 @ KOVAN,D19,Outside Central Region,Freehold,,3,,,,,,,,0.0,False,,none,ura_data,2026-06-07
KOVAN APARTMENTS,D19,Outside Central Region,Freehold,,3,,,,,,,,0.0,False,,none,ura_data,2026-06-07
KOVAN PRIMERA,D19,Outside Central Region,Freehold,,3,1320.0,,,11.769686706181194,,,,0.0,False,,3yr,ura_data,2026-06-07
LA DOLCE VITA,D19,Outside Central Region,Freehold,,3,1622.0,,0.0,18.48064280496713,,,,0.0,False,-1.0,3yr,ura_data,2026-06-07
PEOPLE'S GARDEN,D19,Outside Central Region,999 yrs lease commencing from 1879,1879,3,1128.0,,,-13.030069390902078,,,,0.0,False,,3yr,ura_data,2026-06-07
RESIDENCES @ JANSEN,D19,Outside Central Region,999 yrs lease commencing from 1876,1876,3,1299.0,1222.0,,5.352798053527974,6.301145662847785,1.5393750946672613,,0.0,False,0.049,5yr,ura_5yr_cagr,2026-06-07
TREASURE MANSIONS,D19,Outside Central Region,Freehold,,3,1340.0,1095.0,,,22.374429223744286,5.1774578827616935,,0.0,False,,5yr,ura_5yr_cagr,2026-06-07
AFFLUENCE COURT,D19,Outside Central Region,Freehold,,2,1321.0,961.0,,,37.460978147762745,8.279154891974283,,0.0,False,,5yr,ura_5yr_cagr,2026-06-07
BREEZY MANSIONS,D19,Outside Central Region,999 yrs lease commencing from 1886,1886,2,1354.0,,0.7440476190476275,,,,,0.0,False,,1yr,ura_data,2026-06-07
CASA ESPANIA,D19,Outside Central Region,Freehold,,2,1456.0,1199.0,,,21.43452877397831,4.974918943596984,,0.0,False,,5yr,ura_5yr_cagr,2026-06-07
CASA RIVIERA,D19,Outside Central Region,Freehold,,2,,,,,,,,0.0,False,,none,ura_data,2026-06-07
HIGHLAND CONDOMINIUM,D19,Outside Central Region,Freehold,,2,,990.0,,,,,,0.0,False,,none,ura_data,2026-06-07
KOVAN 81,D19,Outside Central Region,999 yrs lease commencing from 1878,1878,2,969.0,1198.0,,,-19.115191986644408,-6.827234462399579,,0.0,False,,5yr,ura_5yr_cagr,2026-06-07
KOVAN ESQUIRE,D19,Outside Central Region,Freehold,,2,1558.0,,,19.754035357417376,,,,0.0,False,,3yr,ura_data,2026-06-07
LEITH GROVE,D19,Outside Central Region,Freehold,,2,,,,,,,,0.0,False,,none,ura_data,2026-06-07
ROSYTH RESIDENCE,D19,Outside Central Region,999 yrs lease commencing from 1886,1886,2,1338.0,,,,,,,0.0,False,,none,ura_data,2026-06-07
SUNSHINE GROVE,D19,Outside Central Region,Freehold,,2,,,,,,,,0.0,False,,none,ura_data,2026-06-07
THE OLD HOUSE,D19,Outside Central Region,Freehold,,2,,984.0,,,,,,0.0,False,,none,ura_data,2026-06-07
THE STRADIA,D19,Outside Central Region,Freehold,,2,,909.0,,,,,,0.0,False,,none,ura_data,2026-06-07
UPPER SERANGOON SHOPPING CENTRE,D19,Outside Central Region,Freehold,,2,1156.0,1107.0,,,4.42637759710931,0.8700050663052794,,0.0,False,,5yr,ura_5yr_cagr,2026-06-07
YIKAI COURT,D19,Outside Central Region,Freehold,,2,,,,,,,,0.0,False,,none,ura_data,2026-06-07
CHARLTON CORNER,D19,Outside Central Region,Freehold,,1,,1023.0,,,,,,0.0,False,,none,ura_data,2026-06-07
HIGHLAND CENTRE,D19,Outside Central Region,Freehold,,1,,,,,,,,0.0,False,,none,ura_data,2026-06-07
JANSEN MANSIONS,D19,Outside Central Region,999 yrs lease commencing from 1876,1876,1,,,,,,,,0.0,False,,none,ura_data,2026-06-07
LE GAMBIR,D19,Outside Central Region,Freehold,,1,,1072.0,,,,,,0.0,False,,none,ura_data,2026-06-07
MONDO MANSION BUILDING,D19,Outside Central Region,Freehold,,1,,,,,,,,0.0,False,,none,ura_data,2026-06-07
NANYANG PARK,D19,Outside Central Region,999 yrs lease commencing from 1881,1881,1,,,,,,,,0.0,False,,none,ura_data,2026-06-07
PARRY COURT,D19,Outside Central Region,999 yrs lease commencing from 1886,1886,1,,,,,,,,0.0,False,,none,ura_data,2026-06-07
ROSYTH LODGE,D19,Outside Central Region,999 yrs lease commencing from 1886,1886,1,,,,,,,,0.0,False,,none,ura_data,2026-06-07
SERANGOON GARDEN ESTATE,D19,Outside Central Region,999 yrs lease commencing from 1954,1954,1,,858.0,,,,,,0.0,False,,none,ura_data,2026-06-07
AMO RESIDENCE,D20,Outside Central Region,99 yrs lease commencing from 2021,2021,401,2551.5,,3.216019417475735,11.883358912519192,,,6.183126650749959,0.928,True,-0.149,3yr,ura_data,2026-06-07
JADESCAPE,D20,Rest of Central Region,99 yrs lease commencing from 2018,2018,347,2371.5,1783.0,3.288327526132395,10.921421889616468,33.00616937745373,5.870352031431625,5.0354361162738615,0.112,False,-0.516,5yr,ura_5yr_cagr,2026-06-07
THE PANORAMA,D20,Outside Central Region,99 yrs lease commencing from 2013,2013,195,2101.0,1565.0,3.9327232253277167,11.340752517223107,34.24920127795528,6.067502297806504,6.067502297806504,0.0,False,-0.427,5yr,ura_5yr_cagr,2026-06-07
SKY VUE,D20,Rest of Central Region,99 yrs lease commencing from 2013,2013,162,2168.0,1799.0,-0.18416206261510082,7.539682539682535,20.51139521956642,3.801976472344104,3.801976472344104,0.0,False,-0.797,5yr,ura_5yr_cagr,2026-06-07
BRADDELL VIEW,D20,Rest of Central Region,102 yrs lease commencing from 1978,1978,153,1058.0,926.0,2.074288470815233,3.2698877501220025,14.254859611231097,2.7010623967357983,2.7010623967357983,0.0,False,-0.125,5yr,ura_5yr_cagr,2026-06-07
THOMSON THREE,D20,Rest of Central Region,99 yrs lease commencing from 2012,2012,138,2206.0,1689.0,6.93165293262239,14.27091427091427,30.60982830076968,5.4860843783393065,5.4860843783393065,0.0,False,0.289,5yr,ura_5yr_cagr,2026-06-07
THE GARDENS AT BISHAN,D20,Rest of Central Region,99 yrs lease commencing from 1997,1997,137,1805.5,1286.0,1.6038266741699392,22.57298031228785,40.39657853810263,7.02156681518975,7.02156681518975,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
SKY HABITAT,D20,Rest of Central Region,99 yrs lease commencing from 2011,2011,115,1992.5,1607.0,3.2383419689119064,13.727168949771684,23.988799004355933,4.394228877918782,4.394228877918782,0.0,False,-0.231,5yr,ura_5yr_cagr,2026-06-07
THOMSON GRAND,D20,Rest of Central Region,99 yrs lease commencing from 2010,2010,100,1819.0,1448.0,1.9618834080717518,8.499850879809134,25.62154696132597,4.6677353043906855,4.6677353043906855,0.0,False,-0.541,5yr,ura_5yr_cagr,2026-06-07
THOMSON IMPRESSIONS,D20,Rest of Central Region,99 yrs lease commencing from 2015,2015,91,1969.0,1675.0,-0.3542510121457454,7.069059271343114,17.552238805970145,3.2871230877416613,3.2871230877416613,0.0,False,-0.728,5yr,ura_5yr_cagr,2026-06-07
GRANDEUR 8,D20,Outside Central Region,99 yrs lease commencing from 2002,2002,88,1557.0,1135.0,8.049965301873696,14.653902798232687,37.1806167400881,6.526718793230235,6.526718793230235,0.0,False,0.305,5yr,ura_5yr_cagr,2026-06-07
CLOVER BY THE PARK,D20,Rest of Central Region,99 yrs lease commencing from 2007,2007,82,1777.0,1385.0,-6.325777543489719,3.193960511033689,28.30324909747293,5.110845829824195,5.110845829824195,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
CENTRO RESIDENCES,D20,Outside Central Region,99 yrs lease commencing from 2007,2007,77,2040.0,1510.0,1.5936254980079667,15.711854792966529,35.099337748344375,6.201498342414746,6.201498342414746,0.0,False,-0.922,5yr,ura_5yr_cagr,2026-06-07
BISHAN PARK CONDOMINIUM,D20,Rest of Central Region,99 yrs lease commencing from 1991,1991,54,1396.5,,-0.3211991434689532,8.255813953488378,,,5.932043079790761,0.0,False,-0.615,3yr,ura_data,2026-06-07
RAFFLESIA CONDOMINIUM,D20,Rest of Central Region,99 yrs lease commencing from 1997,1997,50,1654.0,1117.0,5.484693877551017,16.643159379407614,48.07520143240824,8.167418840264972,8.167418840264972,0.0,False,-0.537,5yr,ura_5yr_cagr,2026-06-07
LAKEVIEW ESTATE,D20,Rest of Central Region,99 yrs lease commencing from 1977,1977,39,1045.0,983.0,-7.6038903625110565,-0.19102196752626144,6.307222787385558,1.2307733219819594,1.2307733219819594,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
BISHAN 8,D20,Rest of Central Region,99 yrs lease commencing from 1996,1996,35,1935.0,1249.0,5.622270742358082,20.975304782744608,54.92393915132106,9.149991492827425,9.149991492827425,0.0,False,-0.706,5yr,ura_5yr_cagr,2026-06-07
FLORAVIEW,D20,Outside Central Region,Freehold,,35,1483.0,1219.0,-0.10104412260020235,19.02086677367576,21.657095980311738,3.998599064753039,3.998599064753039,0.0,False,-0.82,5yr,ura_5yr_cagr,2026-06-07
BISHAN POINT,D20,Rest of Central Region,99 yrs lease commencing from 1997,1997,35,1811.0,1249.5,1.173184357541901,29.72779369627507,44.93797519007603,7.705142081267291,7.705142081267291,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
FAR HORIZON GARDENS,D20,Outside Central Region,99 yrs lease commencing from 1982,1982,29,1016.5,924.0,-9.564056939501775,-5.000000000000004,10.010822510822504,1.926493168167509,1.926493168167509,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
SEASONS VIEW,D20,Rest of Central Region,99 yrs lease commencing from 1996,1996,28,1559.5,1156.0,11.872309899569577,19.13674560733385,34.90484429065744,6.170902483417029,6.170902483417029,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
GOLDENHILL PARK CONDOMINIUM,D20,Outside Central Region,Freehold,,24,2513.0,1731.5,11.688888888888883,25.461807289066396,45.13427663875254,7.734301079224237,7.734301079224237,0.0,False,0.791,5yr,ura_5yr_cagr,2026-06-07
THREE 11,D20,Rest of Central Region,Freehold,,23,2126.0,1854.0,0.734423122482819,5.613512170889212,14.670981661272918,2.775762157495021,2.775762157495021,0.0,False,-0.408,5yr,ura_5yr_cagr,2026-06-07
